Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
01-DEC-2022,43512.1,43515.05,43101.85,43260.65,268373857,7735.13
30-NOV-2022,43122.75,43332.3,42880.05,43231,201985065,7508.32
29-NOV-2022,42959.4,43279.6,42959.4,43053.45,223005594,5455.23
28-NOV-2022,42757.2,43159.8,42740,43020.45,238678224,5586.34
25-NOV-2022,43192.45,43339.15,42864.95,42983.95,502822545,7015.41
24-NOV-2022,42838.35,43163.4,42769.65,43075.4,204943911,5532.96
23-NOV-2022,42668.55,42860.55,42556.4,42729.1,359102191,6216.07
22-NOV-2022,42467.4,42508.75,42347.15,42457.05,216312501,4798.48
21-NOV-2022,42286.95,42386.8,42202.55,42346.55,259074794,4669.96
18-NOV-2022,42545.75,42590.75,42223.7,42437.45,280077146,6026.85
17-NOV-2022,42399.65,42622.75,42366.55,42458.05,165403381,4796.28
16-NOV-2022,42371.8,42611.75,42296.3,42535.3,185441496,6387.83
15-NOV-2022,42234.85,42450.05,42079.55,42372.7,139402527,5047
14-NOV-2022,42177.55,42231.45,41965.45,42076.75,142688761,5660.58
11-NOV-2022,42163.4,42345.5,41918.1,42137.05,255371301,11278.54
10-NOV-2022,41462.85,41643.9,41318.6,41603.75,253442361,6747.62
09-NOV-2022,41914.85,41948.9,41667.9,41783.2,490535505,8065.93
07-NOV-2022,41740.65,41779.4,41337.05,41686.7,393367764,9631.98
04-NOV-2022,41314.85,41516.2,41051.15,41258.45,190374317,5485.04
03-NOV-2022,40873.7,41478,40819.15,41298.35,263647704,5716.38
02-NOV-2022,41472.6,41474.3,41060.45,41146.65,175818779,4903.71
01-NOV-2022,41552.4,41677.25,41188.55,41289.55,304370269,8419.79
31-OCT-2022,41265.7,41353.7,41106.1,41307.9,237160424,6035.25
28-OCT-2022,41236.8,41482.4,40839.3,40990.85,237123178,5336.09
27-OCT-2022,41440.7,41511.8,41178.65,41299.3,239433580,7162.14
25-OCT-2022,41513.65,41530.65,41021.45,41122.75,351843000,7972.51
24-OCT-2022,41348.35,41427.25,41201.15,41304.9,74340462,1703.69
21-OCT-2022,40370.75,41032.25,40355.45,40784.05,324235366,11278.38
20-OCT-2022,40149.5,40208.35,39848.85,40099.55,262755229,6231.42
19-OCT-2022,40556.65,40643.6,40195.2,40373.2,232909831,4952.44
18-OCT-2022,40252.05,40435.35,40139.85,40318.75,245222591,5596.16
17-OCT-2022,39295.6,39974.7,39146.7,39920.45,201583880,5682.07
14-OCT-2022,39446.05,39570.85,39196.3,39305.6,185644333,5036.52
13-OCT-2022,38957.65,39061.3,38437.95,38624,158943750,5156.18
12-OCT-2022,38784.2,39164.1,38606.4,39118.55,195833128,5820.1
11-OCT-2022,39058.85,39174.95,38622.75,38712.45,177564848,7591.96
10-OCT-2022,38641.55,39315.7,38518.3,39093.1,159736922,4671.66
07-OCT-2022,39093.5,39235.05,38807.5,39178.05,165025353,4671.71
06-OCT-2022,39343.7,39608.35,39232.9,39282.85,158810472,4981.85
04-OCT-2022,38700.4,39177.5,38596.9,39110.05,241105104,4861.18
03-OCT-2022,38444.9,38641.6,37963.25,38029.65,172924636,4434.18
30-SEP-2022,37660,38811,37386.35,38631.95,246062095,6349.17
29-SEP-2022,38092.85,38283.4,37536.65,37647.75,253011531,6379.56
28-SEP-2022,38081.25,38368.8,37626.2,37759.85,210586461,5500.6
27-SEP-2022,38811.7,39050.5,38184.9,38359.15,168710754,5503.35
26-SEP-2022,39027.85,39229.4,38492.2,38616.25,241817411,6410.06
23-SEP-2022,40429.35,40528.4,39412.7,39546.25,226215831,6487.98
22-SEP-2022,40889.05,41159.2,40360.2,40630.6,209511312,5555.9
21-SEP-2022,41282.6,41501.7,40889.15,41203.45,151272542,4738.32
20-SEP-2022,41304.15,41677.65,41207.3,41468.3,175202873,5080.23
19-SEP-2022,40685.6,41184.25,40509.9,40904.4,206028623,5828.98
16-SEP-2022,40977.2,41162.5,40502.05,40776.8,244187210,8926.4
15-SEP-2022,41533.7,41840.15,41153.5,41209.2,245307055,6772.31
14-SEP-2022,40308.8,41626.9,40288.9,41405.4,218413793,8227
13-SEP-2022,40802.1,40904.3,40693.95,40873.1,176389650,5596.64
12-SEP-2022,40540.45,40684.9,40377.9,40574,146975257,4505.04
09-SEP-2022,40520.75,40685.95,40280.3,40415.7,207024632,6307.15
08-SEP-2022,39763.9,40265.75,39706.4,40208.95,203813147,5950.43
07-SEP-2022,39337.75,39572.05,39258.25,39455.9,138911320,4236.12
06-SEP-2022,39892.95,40073.75,39564.3,39666.5,210170553,4955.61
05-SEP-2022,39412.05,39865.2,39407.4,39805.75,214148830,5248.4
02-SEP-2022,39422.3,39595.85,39200.45,39421,133866628,4573.97
01-SEP-2022,38806.7,39667.65,38803.3,39301.25,191202076,7057.55
30-AUG-2022,38516.95,39606.55,38472.7,39536.75,176777679,5805.47
29-AUG-2022,38111.6,38397.1,37943.85,38276.7,158048031,4162.48
26-AUG-2022,39129.65,39337.1,38846.8,38987.15,196336796,4493.1
25-AUG-2022,39190.05,39471.75,38803.7,38950.75,333393428,6134.77
24-AUG-2022,38552.7,39120.8,38552.2,39038.5,214856203,5335.13
23-AUG-2022,37955.45,38869.9,37950.85,38697.65,176424816,4953.49
22-AUG-2022,38693.65,38732.85,38247.25,38297.75,124271138,4460.3
19-AUG-2022,39732.65,39759.15,38848.4,38985.95,148145662,4957.2
18-AUG-2022,39324.4,39703.7,39291.15,39656.15,137211137,4806.36
17-AUG-2022,39351.3,39504.5,39202.8,39461.7,169781319,4958.33
16-AUG-2022,39284.1,39444.6,39119.9,39239.65,128693114,4759.52
12-AUG-2022,38942.45,39088.9,38739.95,39042.3,125302422,4278.26
11-AUG-2022,38712.95,38932.1,38648.9,38879.85,200934788,7082.81
10-AUG-2022,38298.85,38402.95,38155.3,38287.85,163932855,6158.9
08-AUG-2022,37847.35,38302.35,37681.45,38237.4,174060090,5734.24
05-AUG-2022,37868.25,38150.45,37779.9,37920.6,175934673,5110.26
04-AUG-2022,38111.05,38231.85,37249.5,37755.55,186299709,5177.48
03-AUG-2022,37954.55,38068.6,37692.95,37989.25,200309289,5811.23
02-AUG-2022,37767.7,38179.85,37632.3,38024,317258561,6718.71
01-AUG-2022,37594.15,37939.6,37407.2,37903.2,346398736,5037.62
29-JUL-2022,37717.3,37754.65,37221.15,37491.4,166943703,5405.74
28-JUL-2022,37102.45,37414.4,37028.5,37378.15,172517903,5344.38
27-JUL-2022,36370.55,36808.3,36248.6,36783.75,113114710,4276.88
26-JUL-2022,36688.55,36695.75,36334.1,36408.5,113999344,3989.64
25-JUL-2022,36766.7,37011.2,36464.65,36726.4,139717215,5329.58
22-JUL-2022,36322.9,36823.45,36286.35,36738.95,143648249,5362.08
21-JUL-2022,36026.55,36331.7,35887.35,36201,153823216,6392.37
20-JUL-2022,36061.3,36182.7,35876.55,35972.1,173387817,5876.08
19-JUL-2022,35113.25,35761.65,35110.5,35720.35,183417644,5490.44
18-JUL-2022,34841.85,35382.5,34804.4,35358.7,146647066,4981.16
15-JUL-2022,34734.45,34899.95,34463.9,34682.65,99146838,3341.03
14-JUL-2022,34817.95,35027.6,34558.45,34651.2,121299657,4416.36
13-JUL-2022,35259.8,35308.15,34757.6,34827.8,103445255,4858.76
12-JUL-2022,35298.7,35419.65,35047.5,35132.25,113400721,3557.94
11-JUL-2022,35017.6,35543.1,35006.55,35469.65,130626231,4114.46
08-JUL-2022,35258.9,35262.1,34977.75,35124.05,108960960,3898.07
07-JUL-2022,34627.4,34965.75,34553.1,34920.3,183971600,5359.18
06-JUL-2022,33929.4,34388.5,33876.15,34324.25,122736123,4709.36
05-JUL-2022,34084.7,34361.05,33757,33815.9,115009518,3980.84
04-JUL-2022,33558.85,33978.5,33515.6,33940.9,152556102,3470.54
01-JUL-2022,33264.75,33666.5,33080.45,33539.45,149938425,3861.78
30-JUN-2022,33180.7,33659.3,33179.6,33425.1,149540388,4850.52
29-JUN-2022,33273.55,33422.8,33185.25,33269.9,140799943,4703.83
28-JUN-2022,33578.2,33745.3,33503.3,33642.45,124952463,3973.52
27-JUN-2022,34126.2,34147.5,33735.5,33811.25,111396233,3128.75
24-JUN-2022,33434.8,33721.9,33390.85,33627.45,149780074,3752.57
23-JUN-2022,32927.4,33431.75,32652.15,33135,193128024,4755.9
22-JUN-2022,33051.65,33106.95,32758.15,32845.3,134963895,3097.08
21-JUN-2022,32978.05,33593.8,32797.55,33191.75,258145491,4998.08
20-JUN-2022,32873.4,32926.1,32426.4,32684.8,144370096,4019.2
17-JUN-2022,32393.45,32889.8,32290.55,32743.05,139831116,4610.38
16-JUN-2022,33648.8,33756.5,32537.95,32617.1,129460359,4089.68
15-JUN-2022,33317.8,33554.55,33249.55,33339,90841434,3348.72
14-JUN-2022,33180.6,33618.15,33123.9,33311.35,113203955,3847.03
13-JUN-2022,33728.65,33774.05,33210.35,33405.85,131878152,4354.18
10-JUN-2022,34686.95,34752.45,34346.65,34483.8,90046261,3228
09-JUN-2022,34802.25,35149.1,34659.1,35085.45,100853057,3039.26
08-JUN-2022,35165.65,35449.9,34831.75,34946.15,124570051,3771.68
07-JUN-2022,35080.8,35154.3,34834.4,34996,91646535,3283.97
06-JUN-2022,35159.15,35424.5,35072.3,35310.2,100771005,3326.73
03-JUN-2022,35929.55,35958.45,35175.1,35275.05,104814655,3431.47
02-JUN-2022,35470.95,35676.2,35385,35613.65,140705809,4091.04
01-JUN-2022,35358.95,35768.7,35285.45,35620.8,100780723,3716.12
31-MAY-2022,35615.3,35881.95,35288.95,35487.4,149259006,8481.87
30-MAY-2022,35958.8,36083.7,35748.45,35826.95,126987258,3844.7
27-MAY-2022,35326.6,35694.85,35291.95,35613.3,132560154,4677.24
26-MAY-2022,34670.6,35222.05,34424.75,35094.9,191472056,6648.96
25-MAY-2022,34491.8,34722.6,34285.8,34339.5,153586250,4928.93
24-MAY-2022,34223.2,34586.45,34115.8,34290.15,163680878,4884.47
23-MAY-2022,34321.4,34819.95,34117.35,34247.6,155978859,5319.59
20-MAY-2022,33765.15,34358.05,33658.05,34276.4,129371809,4517.56
19-MAY-2022,33461,33633.95,33180.6,33315.65,150355852,5416.02
18-MAY-2022,34448.2,34655.8,34134.7,34163.7,146780579,5561.35
17-MAY-2022,33796.2,34366.05,33680.6,34301.9,161500305,5248.14
16-MAY-2022,33256,33821.65,33001.75,33597.6,195136858,5232.06
13-MAY-2022,33925.95,34002.2,33007.9,33121.35,272709547,8347.25
12-MAY-2022,34289.1,34341.2,33297.65,33532.15,382113108,7136.84
11-MAY-2022,34686.3,34793.2,34143.2,34693.15,179510699,5311.39
10-MAY-2022,34181.2,34781.8,34176.8,34482.65,137963004,4938.3
09-MAY-2022,34091.75,34554.35,33927.2,34275.4,179918781,6400.34
06-MAY-2022,34569.1,34797.95,34353.2,34591.2,199208045,6569.78
05-MAY-2022,35705.35,35934.85,35133.8,35232.85,167319447,5571.33
04-MAY-2022,36266.15,36309.3,35127.85,35264.55,214565013,7349.13
02-MAY-2022,35627.6,36235.25,35618.2,36163.75,170186563,6323.8
29-APR-2022,36474.05,36718.8,35978.95,36088.15,172738822,8503.43
28-APR-2022,36189.95,36501.1,35951.1,36422.2,137268325,5750.47
27-APR-2022,36067.55,36175.9,35747.15,36028.85,134244167,5976.55
26-APR-2022,36515.35,36604.55,36265.9,36404.8,143384158,5742.39
25-APR-2022,35792.35,36270.15,35511.4,36082.35,183091482,7098.21
22-APR-2022,36514.15,36578.95,35991.5,36044.75,140125764,5439.74
21-APR-2022,36513.1,36913.35,36395.7,36816.1,132687618,6966.06
20-APR-2022,36482.6,36513.85,36114.05,36314.9,153381114,7481
19-APR-2022,36806.8,37123.55,35926.3,36341.6,216336217,11540.48
18-APR-2022,36833.15,36965.85,36441.35,36729,182939705,7933.87
13-APR-2022,37887.3,37988.6,37408.2,37463.4,143255004,6335.55
12-APR-2022,37407.4,37920.6,37264.45,37747.4,171033301,6333.06
11-APR-2022,37591.75,37941.75,37524.45,37613.8,132096631,5192.44
08-APR-2022,37619.7,37884.2,37405.2,37752.05,202237753,8312.04
07-APR-2022,37421.75,37975.9,37346.8,37557.35,245018646,8711.76
06-APR-2022,37711.3,37868.5,37513.85,37632.8,198848773,6772.55
05-APR-2022,38731.3,38759.25,37935.95,38067.9,220560341,7019.55
04-APR-2022,37824.95,38765.85,37665.55,38635.2,309170581,14018.76
01-APR-2022,36298.35,37209.8,36242.35,37148.5,245689573,6288.75
